tm2_mode,line_mode,operator,technology,time_period,total_boarding,survey_route,survey_boardings,florida_threshold,daily_line_name,fare_system,total_hour_cap,line_name,survey_tech,survey_operator,survey_agency,standard_route_id,canonical_operator,standard_route_short_name,standard_route_long_name,standard_line_name,standard_headsign,iteration_description,iteration_number
84.0,x,AC Transit,Express Bus,daily,1.24592267,AC TRANSIT___C Highland Ave Piedmont,373.280012,1.5,30_AC Transit_124,9.0,122.5,N/A -- Daily Record,express bus,AC Transit,AC Transit,124.0,AC Transit,C,San Francisco - Piedmont,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,7.934693396,AC TRANSIT___CB Warren Freeway and Broadway Terr Oakland,246.579996,1.5,30_AC Transit_125,9.0,87.5,N/A -- Daily Record,express bus,AC Transit,AC Transit,125.0,AC Transit,CB,San Francisco - Montclair,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,126.4718299,,,,30_AC Transit_126,9.0,247.0588235,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,284.1127331,,,,30_AC Transit_127,9.0,263.5294118,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,0.0,AC TRANSIT___E Caldecott Ln Oakland,343.549,1.5,30_AC Transit_128,9.0,157.5,N/A -- Daily Record,express bus,AC Transit,AC Transit,128.0,AC Transit,E,San Francisco - Claremont -Parkwood,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,112.9086751,AC TRANSIT___F UC Campus Berkeley,2030.418993,0.65,30_AC Transit_129,9.0,376.0,N/A -- Daily Record,express bus,AC Transit,AC Transit,129.0,AC Transit,F,San Francisco - Berkeley,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,42.88933776,AC TRANSIT___215 Fremont BART to Gateway Blvd & Lakeside Pkwy,257.320002,1.5,30_AC Transit_13,9.0,110.25,N/A -- Daily Record,local bus,AC Transit,AC Transit,13.0,AC Transit,215,Fremont BART-Mission-Warm Springs-Industrial Area,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,0.0,AC TRANSIT___FS Solano Ave Berkeley,407.120004,1.5,30_AC Transit_130,9.0,117.5,N/A -- Daily Record,express bus,AC Transit,AC Transit,130.0,AC Transit,FS,San Francisco - Berkeley,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,0.0,AC TRANSIT___G Richmond St & Potrero St El Cerrito,362.369998,1.5,30_AC Transit_131,9.0,87.5,N/A -- Daily Record,express bus,AC Transit,AC Transit,131.0,AC Transit,G,San Francisco - El Cerrito,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,22.55016375,AC TRANSIT___H Barrett Ave & San Pablo Ave El Cerrito,518.389992,1.5,30_AC Transit_132,9.0,140.0,N/A -- Daily Record,express bus,AC Transit,AC Transit,132.0,AC Transit,H,San Francisco - Richmond,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,1.493836164,AC TRANSIT___J Sacramento St and University Ave Berkeley,713.350995,1.5,30_AC Transit_133,9.0,141.0,N/A -- Daily Record,express bus,AC Transit,AC Transit,133.0,AC Transit,J,Berkeley - San Francisco,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,0.0,AC TRANSIT___L San Pablo Dam Rd,658.119009,1.5,30_AC Transit_134,9.0,140.0,N/A -- Daily Record,express bus,AC Transit,AC Transit,134.0,AC Transit,L,San Francisco - El Sobrante,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,99.58903027,AC TRANSIT___LA Hilltop Dr Park & Ride,462.930001,1.5,30_AC Transit_135,9.0,216.9230769,N/A -- Daily Record,express bus,AC Transit,AC Transit,135.0,AC Transit,LA,San Francisco - El Sobrante,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,52.08565405,AC TRANSIT___M Hayward BART to Oracle,228.680001,1.5,30_AC Transit_137,9.0,192.5,N/A -- Daily Record,express bus,AC Transit,AC Transit,137.0,AC Transit,M,Hayward BART- Hillsdale Mall- Oracle,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,346.5477505,AC TRANSIT___NL Eastmont Transit Center Oakland,3134.289017,0.65,30_AC Transit_138,9.0,503.5714286,N/A -- Daily Record,express bus,AC Transit,AC Transit,138.0,AC Transit,NL,San Francisco - Eastmont T.C.,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,13.5334177,AC TRANSIT___NX Seminary Ave & MacArthur Blvd,305.210006,1.5,30_AC Transit_139,9.0,216.9230769,N/A -- Daily Record,express bus,AC Transit,AC Transit,139.0,AC Transit,NX,East Oakland - San Francisco,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,34.80069438,AC TRANSIT___216 Ohlone College Newark Campus to Union City BART,357.378999,1.5,30_AC Transit_14,9.0,126.0,N/A -- Daily Record,local bus,AC Transit,AC Transit,14.0,AC Transit,216,U.C. BART- Niles -Fremont BART-Ohlone Newark,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,21.38265461,AC TRANSIT___NX3 Marlow Dr & Foothill Way Oakland,326.599,1.5,30_AC Transit_142,9.0,117.5,N/A -- Daily Record,local bus,AC Transit,AC Transit,142.0,AC Transit,NX3,San Francisco - San Leandro,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,6.246998221,AC TRANSIT___NX4 Castro Valley Park & Ride,357.489995,1.5,30_AC Transit_143,9.0,117.5,N/A -- Daily Record,local bus,AC Transit,AC Transit,143.0,AC Transit,NX4,San Francisco - Castro Valley,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,176.2236047,AC TRANSIT___O Park Ave & Encinal Ave Alameda,1824.41099,1.0,30_AC Transit_145,9.0,479.2156863,N/A -- Daily Record,express bus,AC Transit,AC Transit,145.0,AC Transit,O,San Francisco - Alameda - Fruitvale Bart,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,72.08905864,AC TRANSIT___OX San Francisco Alameda Bay Farm Is,589.992001,1.5,30_AC Transit_146,9.0,188.0,N/A -- Daily Record,express bus,AC Transit,AC Transit,146.0,AC Transit,OX,San Francisco - Alameda - Bay Farm Is.,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,10.37969136,AC TRANSIT___P Highland Ave & Highland Way Piedmont,846.889984,1.5,30_AC Transit_147,9.0,105.0,N/A -- Daily Record,express bus,AC Transit,AC Transit,147.0,AC Transit,P,San Francisco - Piedmont,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,31.36858833,AC TRANSIT___S Eden Shores Hayward,212.169993,1.5,30_AC Transit_148,9.0,70.0,N/A -- Daily Record,express bus,AC Transit,AC Transit,148.0,AC Transit,S,San Francisco - San Lorenzo- Hayward,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,19.13833582,AC TRANSIT___SB Cedar Blvd & Stevenson Blvd Newark,394.469996,1.5,30_AC Transit_149,9.0,141.0,N/A -- Daily Record,express bus,AC Transit,AC Transit,149.0,AC Transit,SB,San Francisco - Hayward - Newark,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,247.2220513,AC TRANSIT___217 Fremont BART to Great Mall,1359.340002,1.0,30_AC Transit_15,9.0,344.6153846,N/A -- Daily Record,local bus,AC Transit,AC Transit,15.0,AC Transit,217,Frmt BART - Mission - Milpitas - Alder,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,5.992208838,AC TRANSIT___U Fremont BART to Stanford University,322.049995,1.5,30_AC Transit_150,9.0,70.0,N/A -- Daily Record,express bus,AC Transit,AC Transit,150.0,AC Transit,U,Frmt. BART- Stanford University,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,9.828740478,AC TRANSIT___V Broadway and Broadway Terr Oakland,761.808986,1.5,30_AC Transit_151,9.0,123.5294118,N/A -- Daily Record,express bus,AC Transit,AC Transit,151.0,AC Transit,V,San Francisco - Montclair,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,4.073161483,AC TRANSIT___W Broadway & Blanding Ave Alameda,551.868998,1.5,30_AC Transit_152,9.0,123.5294118,N/A -- Daily Record,express bus,AC Transit,AC Transit,152.0,AC Transit,W,San Francisco - Alameda,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
84.0,x,AC Transit,Express Bus,daily,5.738221288,,,,30_AC Transit_153,9.0,35.0,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,311.2445379,AC TRANSIT___22 Hayward BART,1704.569007,1.0,30_AC Transit_16,9.0,252.0,N/A -- Daily Record,local bus,AC Transit,AC Transit,16.0,AC Transit,22,Hayward Bart -South Hayward Bart - Chabot,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,19.2742511,AC TRANSIT___232 Fremont BART to New Park Mall,425.188,1.5,30_AC Transit_17,9.0,126.0,N/A -- Daily Record,local bus,AC Transit,AC Transit,17.0,AC Transit,232,Fremont BART-U.C. BART-Mission-Ohlone Newark,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,81.49469626,AC TRANSIT___239 Fremont BART to Warm Springs Blvd & Dixon Landing Rd,590.190002,1.5,30_AC Transit_18,9.0,141.75,N/A -- Daily Record,local bus,AC Transit,AC Transit,18.0,AC Transit,239,Fremont BART-Warm Springs,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,54.32715954,,,,30_AC Transit_19,9.0,157.5,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,1533.19429,AC TRANSIT___1 Berkeley BART to Bay Fair BART,12736.36006,0.25,30_AC Transit_2,9.0,684.2647059,N/A -- Daily Record,local bus,AC Transit,AC Transit,2.0,AC Transit,1,Bayfair Bart- Dtn. Berkeley,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,24.08733582,AC TRANSIT___251 Fremont BART to NewPark Mall,208.150005,1.5,30_AC Transit_20,9.0,126.0,N/A -- Daily Record,local bus,AC Transit,AC Transit,20.0,AC Transit,251,Fremont BART-Mowry-Thornton,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,381.452347,,,,30_AC Transit_21,9.0,369.0,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,68.15254635,,,,30_AC Transit_22,9.0,173.25,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,90.96231474,,,,30_AC Transit_23,9.0,252.0,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,40.69291571,AC TRANSIT___32 Hayward BART to Castro Valley BART,542.990999,1.5,30_AC Transit_24,9.0,110.25,N/A -- Daily Record,local bus,AC Transit,AC Transit,24.0,AC Transit,32,Hayward Bart-C.V. Bart-Hwd. Bart-Cherryland,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,10.01270157,,,,30_AC Transit_25,9.0,31.5,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,17.30965224,AC TRANSIT___37 Hayward BART to South Hayward BART,406.491,1.5,30_AC Transit_27,9.0,126.0,N/A -- Daily Record,local bus,AC Transit,AC Transit,27.0,AC Transit,37,HWD. BART-WHITMAN-SO. HWD. BART,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,40.05080629,AC TRANSIT___39 Fruitvale BART to Skyline High School,490.969988,1.5,30_AC Transit_29,9.0,126.0,N/A -- Daily Record,local bus,AC Transit,AC Transit,29.0,AC Transit,39,Fruitvale Bart - Skyline High School,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,282.3574424,,,,30_AC Transit_3,9.0,271.3846154,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,3008.238367,AC TRANSIT___40 Downtown Oakland to Bay Fair BART,8984.756961,0.35,30_AC Transit_30,9.0,1013.333333,N/A -- Daily Record,local bus,AC Transit,AC Transit,30.0,AC Transit,40,Dtn. Oakland - Bayfair Bart,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,187.0849286,AC TRANSIT___45 Eastmont Transit Center to Foothill Square Oakland,1993.779997,1.0,30_AC Transit_31,9.0,360.0,N/A -- Daily Record,local bus,AC Transit,AC Transit,31.0,AC Transit,45,Eastmont T. C. - Foothill Sq.,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,33.34341717,AC TRANSIT___46 Coliseum BART to Oakland Zoo,277.559003,1.5,30_AC Transit_32,9.0,126.0,N/A -- Daily Record,local bus,AC Transit,AC Transit,32.0,AC Transit,46,Coliseum Bart - Knowland Zoo,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,36.24510336,,,,30_AC Transit_33,9.0,126.0,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,2.411840975,,,,30_AC Transit_34,9.0,126.0,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,32.5300611,AC TRANSIT___48 Hayward BART to Bay Fair BART,335.49,1.5,30_AC Transit_35,9.0,126.0,N/A -- Daily Record,local bus,AC Transit,AC Transit,35.0,AC Transit,48,Bayfair BART- Castro Valley- Hayward bart,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,118.2131974,,,,30_AC Transit_36,9.0,252.0,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,1984.291759,AC TRANSIT___51A Rockridge BART to Fruitvale BART,9148.771011,0.35,30_AC Transit_37,9.0,756.0,N/A -- Daily Record,local bus,AC Transit,AC Transit,37.0,AC Transit,51A,RockRidge to FBBA,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,1117.441257,AC TRANSIT___51B Rockridge BART to Berkeley Amtrak,7479.85899,0.35,30_AC Transit_38,9.0,756.0,N/A -- Daily Record,local bus,AC Transit,AC Transit,38.0,AC Transit,51B,RockRidge - 3RUN,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,318.3242322,AC TRANSIT___52 University Village to UC Campus (Berkeley BART),1990.119004,1.0,30_AC Transit_39,9.0,495.2380952,N/A -- Daily Record,local bus,AC Transit,AC Transit,39.0,AC Transit,52,U.C. Village - U.C. Campus,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,222.4549648,AC TRANSIT___12 Berkeley BART to Downtown Oakland,2728.782011,0.65,30_AC Transit_4,9.0,315.0,N/A -- Daily Record,local bus,AC Transit,AC Transit,4.0,AC Transit,12,Dtn. Oakland /Dtn. Berkeley,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,516.0170431,AC TRANSIT___54 Fruitvale BART to Merritt College,2014.880981,0.65,30_AC Transit_40,9.0,605.7692308,N/A -- Daily Record,local bus,AC Transit,AC Transit,40.0,AC Transit,54,Fruitvale BART - Merritt College,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,1371.081371,AC TRANSIT___57 Emeryville to Foothill Square Oakland,6371.860961,0.35,30_AC Transit_41,9.0,620.0,N/A -- Daily Record,local bus,AC Transit,AC Transit,41.0,AC Transit,57,San Pablo Ave to Foothill Sq,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,220.1913801,,,,30_AC Transit_42,9.0,189.9264706,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,135.687483,AC TRANSIT___60 Hayward BART to Cal State East Bay,481.741002,1.5,30_AC Transit_43,9.0,506.6666667,N/A -- Daily Record,local bus,AC Transit,AC Transit,43.0,AC Transit,60,CSUEB / HAYWARD BART SHUTTLE,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,11.95570785,,,,30_AC Transit_44,9.0,31.5,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,2.776052784,,,,30_AC Transit_45,9.0,15.75,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,0.0,,,,30_AC Transit_46,9.0,15.75,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,11.00724721,,,,30_AC Transit_47,9.0,15.75,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,5.453130633,,,,30_AC Transit_48,9.0,15.75,N/A -- Daily Record,,,,,,,,,,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
30.0,b,AC Transit,Local Bus,daily,282.6195879,AC TRANSIT___62 West Oakland BART to Fruitvale BART,3216.69892,0.65,30_AC Transit_49,9.0,458.6029412,N/A -- Daily Record,local bus,AC Transit,AC Transit,49.0,AC Transit,62,West  Oakland - Fruitvale Bart,N/A -- Daily Record,N/A -- Daily Record,Iter 2 with Reduced Boarding Penalties and Smaller Penalties on Local and Express Bus,4.0
