station,district,route,direction,type,latitude,longitude,distlink,pemsonlink,shstReferenceId,A,B,model_link_id,A_B
400406,4,24,W,ML,37.83111,-122.266925,1.30882393422868e-05,1,63c4de0dd1e481d7af209cccdd65d0b6,2547676,2589479,3066361,2547676_2589479
400407,4,580,W,ML,37.914274,-122.325581,7.45725470482483e-05,1,eab387ac204075efa5fa2c80f6c6c50f,3020979,3075832,4116434,3020979_3075832
400410,4,85,N,ML,37.240325,-121.782062,3.33260621609044e-05,1,05029675c0225b80a37278e13035dc9b,2005426,2160130,2005378,2005426_2160130
400411,4,80,W,ML,37.980256,-122.317154,3.57370337628034e-05,1,9086c119f22283579ba4d24afe0c5a3b,3057650,3057461,4071845,3057650_3057461
400413,4,24,W,ML,37.881791,-122.181562,0.000243353492087,1,9406365eaa4245a930fc964db6b4a271,3008974,3013425,4073606,3008974_3013425
400414,4,280,N,ML,37.317942,-121.977301,4.91939763112019e-05,1,e05a4406b7f55f67a3664280d2340061,2125339,2113705,2239368,2125339_2113705
400416,4,17,S,ML,37.227752,-121.974276,6.6620056714538e-05,1,7ee9c0864070ffb483320452ff15bec6,2111482,2061887,2135669,2111482_2061887
400417,4,880,N,ML,37.500569,-121.958606,1.96309332142311e-05,1,bb37f3451537eb6911e0ba347469a879,2592214,2533228,3124424,2592214_2533228
400418,4,87,N,ML,37.291828,-121.871836,0.0001232713107779,1,090ea244d31d7dc6a40d68bcc9edc600,2009745,2141316,2009697,2009745_2141316
400420,4,101,N,ML,37.587303,-122.351386,8.91730083595096e-06,1,2b2dd578ae3af282878affbd61f45fd8,1512153,1531738,1012682,1512153_1531738
400422,4,880,N,ML,37.715784,-122.173158,5.61992138553916e-05,1,f9c1066fe53abecf0d5898b744d798b8,2533933,2501255,3165742,2533933_2501255
400423,4,84,E,ML,37.541467,-122.065681,4.69069605758132e-05,1,ea5d07f24574f3260f529bca284ac4ad,2604512,2558615,3155774,2604512_2558615
400425,4,101,S,ML,37.459416,-122.139286,3.36782000112284e-06,2,bce1468d62652d93b1109ec79d9d5eca,1512403,1539026,1055752,1512403_1539026
400428,4,101,N,ML,38.041791,-122.536263,3.03046225714634e-05,1,5e92201f1922b73df19fe625afc3b5ef,5010907,5011007,8012444,5010907_5011007
400429,4,280,S,ML,37.319424,-121.993175,1.64810398596664e-05,1,c776a052af6605bfe2cc2d083871e50d,2102417,2115052,2212986,2102417_2115052
400430,4,80,E,ML,37.991671,-122.308362,3.85188019034198e-05,1,d0432a883b86f951be2772e14ab4963d,3040064,3030446,4103339,3040064_3030446
400432,4,80,E,ML,37.864887,-122.30302,8.14189712514759e-05,2,e088b01f763739567eb5577889509518,2598454,2536747,3149179,2598454_2536747
400435,4,101,S,ML,37.403153,-122.047463,2.08496704320364e-06,1,2791cb565b295e0b9fe552ebe3732c9c,2040460,2082129,2042346,2040460_2082129
400436,4,17,N,ML,37.271687,-121.947037,2.80829730867766e-05,1,3084a52c377cdbd4a95bf9d3c34fce3c,2048913,2105181,2051967,2048913_2105181
400437,4,680,S,ML,37.813185,-121.993418,0.0003751960848264,1,3e14c1518e2508dd1e98cd6772ba3c7b,3000614,3032642,4030836,3000614_3032642
400438,4,24,E,ML,37.87761,-122.184005,7.96749987064605e-05,1,4dba5df613ec707ae6784e6abe0f804e,3034911,3067593,4038521,3034911_3067593
400439,4,101,S,ML,37.595859,-122.370348,1.39564756315871e-05,3,974bc331bc90d0c816cb5962f9cae718,1535397,1529850,1044563,1535397_1529850
400441,4,101,N,ML,37.595999,-122.37006,5.89115809057441e-05,3,c0be0b00123ea495fbda9d2e73f60b22,1541729,1543604,1056917,1541729_1543604
400442,4,880,S,ML,37.730017,-122.18722,1.48984082646027e-05,1,a6a0a7235d0680810f33098cd4a14450,2585305,2608198,3110578,2585305_2608198
400443,4,80,E,ML,37.937479,-122.325945,0.0001194711169859,1,3946aed5adac87ffb7f6c4a4c2a696f9,3021221,3075158,4028400,3021221_3075158
400445,4,80,E,ML,37.932712,-122.325878,5.44605240534557e-05,1,f5c21773a5a10508d2488d55c85cf163,3008416,3021221,4122022,3008416_3021221
400446,4,680,S,ML,37.77437,-121.973981,2.19388472630423e-06,1,bd1af72bcec679ea5743bcd8c2d44108,3069148,3073572,4093880,3069148_3073572
400448,4,84,W,ML,37.541756,-122.065675,2.95466783871846e-06,2,c6d8e36fd51cc408065ace44ecc00525,2594640,2604205,3132204,2594640_2604205
400450,4,680,N,ML,37.838067,-122.014224,5.03866426796998e-05,1,a968ab2d8500f6991ec73db79fa5c077,3064454,3059077,4084204,3064454_3059077
400451,4,880,S,ML,37.561479,-122.036403,4.16764132340857e-05,1,c89fb38e56ff967087d17fcb739d4c37,2596195,2598732,3133394,2596195_2598732
400457,4,87,S,ML,37.276763,-121.863661,0.0003279257678809,1,5753305051b069ef255babea5393f89f,2082340,2077856,2093444,2082340_2077856
400460,4,101,S,ML,38.05375,-122.530892,0.0008289896332714,2,d40979191ebdacbc403172ba8e794a25,5019481,5008196,8028039,5019481_5008196
400465,4,80,W,ML,37.9891,-122.312663,8.95656410553378e-05,1,27593541d10b1bcfcd7048c063ca6866,3018779,3004397,4019442,3018779_3004397
400468,4,880,S,ML,37.521308,-121.985517,5.99674410807163e-05,1,60a134c6b2745cf7b55c9f4d64b4a51a,2556270,2589933,3064238,2556270_2589933
400470,4,80,W,ML,37.914219,-122.317555,2.13088025959576e-05,1,5bcbb4a6b2d8ddf5801c4ed88e077613,3040369,3040525,4045624,3040369_3040525
400473,4,101,N,ML,37.634102,-122.402969,5.3458361870365e-05,1,cb2974285ee8c4091bf6f05394bfe759,1522445,1543386,1059979,1522445_1543386
400478,4,80,E,ML,38.016698,-122.267706,2.17150814735392e-05,1,4672a47d8d03d400e57cf507dba04e0d,3032028,3065509,4034918,3032028_3065509
400479,4,880,S,ML,37.362439,-121.903211,4.40717196290867e-06,1,5f877ae593ea37389449dd71362fb078,2040535,2099375,2102267,2040535_2099375
400480,4,580,W,ML,37.824968,-122.270895,2.66884017275587e-05,1,4537a68aede7fb8edad6e3c5999ecc7a,2542190,2550505,3046070,2542190_2550505
400484,4,101,S,ML,37.618753,-122.39936,2.27916417853571e-06,3,e4a342aa0b22c34697e21827651ae8c1,1545986,1535329,1067511,1545986_1535329
400485,4,85,N,ML,37.254231,-121.949216,5.95296872832943e-05,1,bcb662e7e8dfccb003dbb7596ace2f8d,2040719,2148439,2201490,2040719_2148439
400486,4,880,S,ML,37.683114,-122.127218,2.19089501382605e-05,1,8b2089c944ff420a81830d9444a15091,2575002,2585698,3092425,2575002_2585698
400488,4,880,N,ML,37.608066,-122.067407,5.23342625247199e-05,1,b3e43fc1c38a7995bc0c4fac4c4ae676,2589855,2606141,3119458,2589855_2606141
400489,4,580,E,ML,37.824791,-122.270978,5.43830023330643e-05,2,7da517265ed2af0ab383fac66493e5c2,2530695,2507805,3083339,2530695_2507805
400490,4,880,N,ML,37.531271,-122.004734,3.24368773969893e-06,1,4cf8e37dbb6d14c8bb182e3183178ef7,2546366,2595221,3051261,2546366_2595221
400492,4,580,E,ML,37.780572,-122.173006,9.62161053833081e-06,1,9f3ae340c8bb39dbdcc8f249d43bb01f,2571407,2602317,3105772,2571407_2602317
400494,4,24,E,ML,37.895807,-122.108492,1.40120378106994e-05,1,97310d5cf93812ad10436f73ba94dda0,3059613,3042111,4075183,3059613_3042111
400496,4,84,W,ML,37.560476,-122.041091,2.52583050483996e-05,1,fb48fcd7994805554b8e1e722ecbcf1e,2607884,2552363,3166741,2607884_2552363
400497,4,101,N,ML,37.672002,-122.390835,3.8084471177752e-05,1,54a219dc706cbad1f43ac346a25d732f,1522171,1532818,1024724,1522171_1532818
400498,4,880,S,ML,37.764896,-122.217766,1.12020227675699e-05,1,2851096bfd261fea7b350d11c05ff8b3,2525749,2598453,3026833,2525749_2598453
400499,4,280,N,ML,37.331068,-122.014931,3.45667712836163e-05,1,13f7086211ed6372c240ba1ad98e57d8,2021196,2056640,2021491,2021196_2056640
400501,4,80,W,ML,38.036851,-122.249232,0.0003199407405372,2,7b80b9e43d552ba8283aaa0141b990df,3051327,3060055,4061395,3051327_3060055
400504,4,92,W,ML,37.531103,-122.330303,4.38786578233992e-06,1,c86dbd0770c4fcd0024a4e751124a4f9,1539476,1538468,1059148,1539476_1538468
400505,4,680,N,ML,37.935645,-122.060104,1.4231250711814e-05,1,42b3fe1cd0b6e3f97fabd96fcf03ba2e,3030485,3066060,4033037,3030485_3066060
400513,4,101,S,ML,38.076213,-122.542571,4.54570634918539e-05,1,df209cac09d05a2f7e0a22dc8e931df8,5014656,5009642,8029515,5014656_5009642
400514,4,880,S,ML,37.334602,-121.936288,1.28668314670933e-05,1,15209a31c1af42f42989482bd9214f6c,2022355,2156378,2022722,2022355_2156378
400515,4,880,N,ML,37.683298,-122.126995,5.88833622876051e-05,1,4a0c344b9ce9011f75dc2844dffff085,2529181,2517971,3049317,2529181_2517971
400516,4,4,W,ML,38.009807,-122.023367,3.06810370430255e-05,1,f5624931f8859cb43a89b7f35ca36f7e,3075188,3000064,4121834,3075188_3000064
400521,4,242,N,ML,37.987589,-122.040509,1.66124706332481e-05,2,161e14efc48f6ca2d844dc105f1ad80a,3010927,3070680,4010994,3010927_3070680
400525,4,101,S,ML,38.043798,-122.535322,4.70958926934735e-06,1,536c624da9a6c711a5a4054e2675f94a,5009797,5015787,8010941,5009797_5015787
400527,4,101,N,ML,37.586468,-122.331956,0.0001424847200419,1,e9ca968d1df774da4c7b00fd16466946,1503922,1547190,1069079,1503922_1547190
400528,4,85,S,ML,37.388893,-122.068829,5.54078781287222e-05,1,94e52a6b3a080a7a8e0c0ddea41417a8,2092038,2146059,2159210,2092038_2146059
400529,4,880,N,ML,37.677613,-122.118725,5.5605363178531e-05,2,9a83dfe7fbaf4a38ad479970620c9020,2581015,2529181,3102681,2581015_2529181
400531,4,101,S,ML,37.551205,-122.29422,3.35691886393657e-05,2,990416017b9b987d8eb3ac1398c7587a,1535695,1508190,1045084,1535695_1508190
400532,4,24,E,ML,37.890463,-122.137515,0.0012546694259677,3,1686da9a34d42ffc0de5bb4a9cc1d7d1,3011100,3014587,4011176,3011100_3014587
400534,4,880,N,ML,37.581087,-122.048943,6.15387843197696e-05,1,c7f2ab2872af9d39b726959f12a47fb7,2543636,2549466,3132925,2543636_2549466
400535,4,680,S,ML,37.349493,-121.839218,2.35079896723219e-05,1,53e13149a30339e6273dc5bfe26991e2,2079540,2048974,2089765,2079540_2048974
400538,4,80,W,ML,37.987131,-122.314625,1.67067946801457e-05,1,08b3fc209af528c0aceaa74d61934006,3004397,3057650,4004322,3004397_3057650
400539,4,880,N,ML,37.572566,-122.045996,4.52178648814962e-05,1,d8e4ea1e55c7b931db08022c87d3699b,2600406,2543636,3144105,2600406_2543636
400540,4,101,N,ML,37.65101,-122.406709,1.96759640469378e-05,1,0ea276a00997f1ff4522759aaa6b1e11,1504271,1523944,1004289,1504271_1523944
400545,4,101,S,ML,37.40013,-122.033628,4.9391183542904e-06,1,5b473fd8d913efb3d99fae38398f892d,2085433,2054603,2097620,2085433_2054603
400546,4,680,N,ML,37.724687,-121.941,2.30110730188346e-05,2,365cd7f9dad7f91caeeff9c7c111a547,2533962,3079048,4026985,2533962_3079048
400547,4,101,S,ML,37.942551,-122.515478,2.30950804193188e-05,1,82a74827e2fafe3201b4a36ac9aef31b,5000561,5020049,8017159,5000561_5020049
400550,4,24,W,ML,37.894371,-122.119889,1.50817080582586e-06,1,f6bc12e21357bd3948b464f238d6d6d4,3029152,3080942,4122516,3029152_3080942
400552,4,280,S,ML,37.731804,-122.421878,1.86937463718236e-05,1,efdeb305cc152f8431b69a9fbc34125a,1005888,1023698,38305,1005888_1023698
400553,4,680,S,ML,37.755435,-121.962571,1.39727207351638e-05,3,c8d4fa71f4d8a4b8bf4d01ed55f4869a,3071646,3011597,4099696,3071646_3011597
400560,4,280,N,ML,37.324839,-122.002891,3.58938379771568e-05,1,b1a8b622db1976616f9fe618297aef63,2141256,2079972,2189752,2141256_2079972
400565,4,880,S,ML,37.577648,-122.04799,5.54309865303553e-05,1,29f9cc82a78fc3a1309d5e1765ad2124,2526715,2542831,3027904,2526715_2542831
400567,4,237,E,ML,37.418931,-121.962821,6.76502714032142e-05,1,0fe0ce06a72fffc3f1eb0125393c9c17,2016974,2023161,2017093,2016974_2023161
400568,4,101,S,ML,37.608375,-122.389578,2.15675241532583e-05,1,2f2998c842b19ad39ac6f50372c4370a,1513246,1506705,1013898,1513246_1506705
400571,4,237,W,ML,37.414204,-121.981514,8.20791050634985e-06,1,1716f462f7e5662391edb5e5e29828f6,2024318,2145643,2024796,2024318_2145643
400573,4,280,N,ML,37.770861,-122.397356,0.0004597391448975,1,87d1ba19cfa9b977d1b435d30fc24d4f,1006916,1004700,21782,1006916_1004700
400574,4,880,N,ML,37.711717,-122.168258,2.22826350221762e-06,1,7cd50cfedefde282a82055b63904c7b4,2568979,2595474,3082775,2568979_2595474
400575,4,280,N,ML,37.731873,-122.417757,2.15215895769613e-05,1,523ea006f54d04189445f1f3fb51e041,1011630,1006481,13254,1011630_1006481
400576,4,880,S,ML,37.529088,-122.001101,1.08024474240529e-05,1,35a0eb77f49f4843b03838bc6703d60a,2533563,2548471,3035752,2533563_2548471
400577,4,85,S,ML,37.249661,-121.835108,2.79071872360339e-05,1,0224135286a3e460ba45946c21e3ce98,2002314,2125333,2002283,2002314_2125333
400578,4,101,S,ML,37.469612,-122.156607,3.38384767576122e-05,2,a3c0161c9bf01a79d5ae827f2e288ed2,1537503,1535253,1048332,1537503_1535253
400579,4,24,E,ML,37.890953,-122.148661,0.0001264425431375,1,1686da9a34d42ffc0de5bb4a9cc1d7d1,3011100,3014587,4011176,3011100_3014587
400580,4,24,W,ML,37.89816,-122.087509,1.75129014875136e-06,1,cc6c9febd8c39132732085b0c5fbe803,3072356,3052924,4101469,3072356_3052924
400582,4,85,S,ML,37.275212,-122.004898,0.0001068529631571,1,f70627e06fb7973698834463ad699aa4,2022073,2037160,2263700,2022073_2037160
400586,4,101,S,ML,37.376835,-121.942537,2.89709024020124e-05,1,4a7cd997b20a59b539226a01f522d17b,2071844,2013225,2079786,2071844_2013225
400591,4,101,N,ML,37.304727,-121.818118,3.45320247000785e-05,2,97aa1166cc88781b266a927ed42316b4,2127043,2073424,2162138,2127043_2073424
400596,4,242,S,ML,37.987627,-122.040728,3.56545776406748e-06,1,c8bece91a791780df44475649df7d3e6,3071627,3049579,4099646,3071627_3049579
400604,4,24,W,ML,37.89803,-122.09204,8.89310008274287e-06,1,80821f0e183521560ce8b780569cbb2d,3052924,3041075,4063947,3052924_3041075
400606,4,580,W,ML,37.822295,-122.25977,1.34672404259681e-05,1,dc6fd82b604e88bc54e9250e58ac46ff,2601342,2544183,3146485,2601342_2544183
400608,4,880,N,ML,37.741804,-122.197315,2.07121298941627e-05,1,e962291f7ff618dee641fee661068d6b,2517983,2512199,3155125,2517983_2512199
400611,4,880,N,ML,37.619533,-122.075651,1.84216073238522e-05,1,f22cf196292ab39a49de3737e28f09ca,2606141,2573331,3160856,2606141_2573331
400612,4,80,E,ML,37.871861,-122.305215,9.11573148511657e-06,2,99562493587e28e7b04ec8264f00f665,2580570,2552688,3101872,2580570_2552688
400615,4,4,E,ML,38.010382,-122.016862,8.39249956189777e-06,1,001faa1f8bf0fafb4298b7438a83b506,3000068,3013888,4000067,3000068_3013888
400616,4,24,W,ML,37.891578,-122.142555,0.0001753541393021,3,ff3c52bfecca4ef2fab8c3849e2ff833,3080942,3006851,4126689,3080942_3006851
400617,4,24,W,ML,37.878808,-122.185235,6.36905508138913e-05,1,9406365eaa4245a930fc964db6b4a271,3008974,3013425,4073606,3008974_3013425
400619,4,24,W,ML,37.891509,-122.132425,0.0011288440768497,3,ff3c52bfecca4ef2fab8c3849e2ff833,3080942,3006851,4126689,3080942_3006851
400621,4,101,S,ML,37.58677,-122.337944,4.40317803929126e-05,2,dfd26b2508d008ad867b43ce2eae005f,1545450,1512814,1066084,1545450_1512814
400622,4,80,E,ML,38.084865,-122.232917,1.31148967087158e-05,1,3f0dc8391cc4c72d566b743ed327b5a0,3514071,3527043,5015148,3514071_3527043
400625,4,580,E,ML,37.701329,-121.871949,4.11811096604711e-06,1,8bed9b5fce914e0324ab29ea29d25ae7,2545679,2588994,3092941,2545679_2588994
400628,4,80,W,ML,37.903475,-122.312712,4.45815369420121e-05,1,a175cd5ce61d46642eaee69171c8b4f4,3009659,3063041,4080191,3009659_3063041
400630,4,101,N,ML,38.043717,-122.535012,1.74104082279447e-05,1,5e92201f1922b73df19fe625afc3b5ef,5010907,5011007,8012444,5010907_5011007
400634,4,880,S,ML,37.633433,-122.085877,7.48500671069514e-06,2,a9b3c87f1d2fd574f9abd128969861bd,2586430,2506360,3112698,2586430_2506360
400639,4,580,E,ML,37.927097,-122.37423,4.73451762657478e-05,1,1e086f3bb4fb8c3bc39a55fd9635be10,3014491,3043861,4014774,3014491_3043861
400641,4,101,S,ML,37.706492,-122.394734,2.66413427139326e-05,1,e0baa6ac9c09cf1bf3a86f61942ae2a0,1016502,1547531,1066354,1016502_1547531
400643,4,101,S,ML,37.390763,-121.994912,1.03481814602927e-05,1,8f319dbb65225f611de6de57e1e96ade,2121881,2081969,2153069,2121881_2081969
400646,4,238,N,ML,37.689634,-122.119252,2.7290548773528e-06,1,d48b8bdf573ecbf9f9684f413957ef78,2599317,2532191,3141189,2599317_2532191
400648,4,85,S,ML,37.303016,-122.034801,1.51484204751635e-05,1,193611b3ca0259cd54d21df768070361,2026402,2107104,2027001,2026402_2107104
400649,4,17,N,ML,37.251741,-121.958118,4.45333827164812e-05,1,fa4a4214767ed259d17dce457be8a590,2067909,2156768,2267300,2067909_2156768
400654,4,87,N,ML,37.297486,-121.874117,7.76586437794075e-05,1,090ea244d31d7dc6a40d68bcc9edc600,2009745,2141316,2009697,2009745_2141316
400657,4,101,S,ML,37.611521,-122.394365,2.95500038324145e-05,1,e4a342aa0b22c34697e21827651ae8c1,1545986,1535329,1067511,1545986_1535329
400659,4,880,S,ML,37.822953,-122.292056,0.0056724438420249,3,6c1d84d6396e54b6dee69dc657283878,2561635,2533063,3071853,2561635_2533063
400660,4,80,E,ML,37.99801,-122.285108,2.1831840415311e-05,1,beb13e6c284df8dd4e5d93d3b5af058e,3069500,3052787,4094659,3069500_3052787
400661,4,101,N,ML,37.545931,-122.289058,2.91539723177244e-05,1,4986522cac39ab4207ee5d4e2c4e2c1a,1519654,1511000,1021441,1519654_1511000
400662,4,880,N,ML,37.522375,-121.987291,2.81489735384043e-05,1,95613e1df4498a10ce064b979153a7e2,2526214,2565288,3099252,2526214_2565288
400665,4,680,S,ML,37.341439,-121.849299,9.74754184464363e-06,1,e34f7f6085c5f58023ca3bb6eed02bc7,2087416,2071175,2242577,2087416_2071175
400666,4,880,S,ML,37.67425,-122.114421,6.79898759971057e-05,1,a7aa1f9c26a38e0797d508e12da7d62d,2585698,2532969,3111287,2585698_2532969
400668,4,101,N,ML,37.35512,-121.866967,4.53332160660175e-05,1,9bf597d445e0905067aba86f6314d837,2129522,2152965,2166682,2129522_2152965
400674,4,880,N,ML,37.565692,-122.040628,1.6039596931239e-05,1,b1ddeb3f75fb161799cd0c413dd0dabc,2589160,2600406,3118079,2589160_2600406
400675,4,580,W,ML,37.921473,-122.336918,0.0002420141763473,1,76b93130f88558fb5d5316e34c3a74d4,3049807,3021932,4059079,3049807_3021932
400676,4,280,N,ML,37.731577,-122.43422,4.39270109787498e-05,1,31d3f9be37ac893935d2bb38989cc349,1007471,1022205,7979,1007471_1022205
400677,4,85,N,ML,37.32001,-122.048757,1.94699947526101e-05,1,3b8ebd7ac36488011c7407c0c07ab981,2058938,2038813,2063792,2058938_2038813
400678,4,880,N,ML,37.764978,-122.217592,9.33262481340577e-06,1,e7e01550707e81b26c6e09dbbaec2a3a,2570514,2539159,3154069,2570514_2539159
400679,4,80,E,ML,37.853676,-122.300011,3.89210557317413e-05,1,e14342b729d1eed2980364a1b88cb566,2602459,2598454,3149662,2602459_2598454
400681,4,880,S,ML,37.629653,-122.083176,6.54144719119363e-06,2,a9b3c87f1d2fd574f9abd128969861bd,2586430,2506360,3112698,2586430_2506360
400683,4,92,E,ML,37.56726,-122.269207,3.70543603914309e-05,1,3704c339651b191bdf56a998495f38a7,1515129,1531996,1016063,1515129_1531996
400686,4,880,S,ML,37.563681,-122.038765,3.79810305353764e-05,1,4c476428889aa6420244e9bbd900a2e1,2545985,2596195,3050780,2545985_2596195
400687,4,237,W,ML,37.408459,-122.002706,5.67242139108324e-06,1,fd494d853431a16afd39ce665bdcc9dd,2021032,2160915,2270508,2021032_2160915
400688,4,85,N,ML,37.259412,-121.966974,1.1544665239879e-05,1,c5a695a6f0e2091068be9a354c3282ca,2150748,2077326,2211008,2150748_2077326
400690,4,85,S,ML,37.255184,-121.876817,4.39229090957954e-05,1,bc51d32907cc28471d9ff2fb31bb4bde,2114286,2130456,2201033,2114286_2130456
400691,4,80,W,ML,37.850502,-122.299413,2.88188824539486e-05,2,ef57aef66ee723bab60038dbe084b83e,2583037,2580420,3159054,2583037_2580420
400692,4,580,E,ML,37.786914,-122.196329,5.20428977303332e-05,1,2b75937d394e97cfe0e7b7f68081f23e,2518603,2522206,3028889,2518603_2522206
400696,4,680,S,ML,37.751571,-121.96005,0.0001070069779993,3,c8d4fa71f4d8a4b8bf4d01ed55f4869a,3071646,3011597,4099696,3071646_3011597
400698,4,880,S,ML,37.500427,-121.958791,6.3074787040102e-06,1,a2b8162d278faf5504be0ea4095b40e1,2583954,2529639,3108003,2583954_2529639
400700,4,85,S,ML,37.251345,-121.934089,3.71133802507715e-05,1,fb5125d7cca8994607888330f9b34d34,2112333,2104247,2268416,2112333_2104247
400703,4,280,N,ML,37.662585,-122.465286,4.10727202363098e-05,1,488e6ac8b31d77f39addc7cc59115539,1519415,1504573,1021171,1519415_1504573
400707,4,80,W,ML,38.016716,-122.267896,1.22956119501465e-05,1,cac65a86de6b5eea70e9b82155e14dbd,3072040,3060090,4100671,3072040_3060090
400709,4,880,S,ML,37.341275,-121.927699,1.07325240910266e-05,1,952f7681632ad7488dd059484601ba29,2125574,2059381,2159556,2125574_2059381
400712,4,680,N,ML,37.835529,-122.009979,3.16781328311846e-05,1,634d62b619b639d7eb04375bf1bb2ce0,3043223,3064454,4049511,3043223_3064454
400713,4,85,N,ML,37.251585,-121.934046,1.54029695234781e-06,1,52cdf5241cddd80098661c317187424e,2078648,2155921,2088586,2078648_2155921
400714,4,280,N,ML,37.316788,-121.953512,5.81363098611551e-05,2,842ef67ad30f027c316a3169dfa4c08c,2114873,2167541,2141190,2114873_2167541
400715,4,17,N,ML,37.256205,-121.955355,5.22154384668512e-05,1,d4249c7f100389847e15525e52c81ba6,2156768,2114799,2226434,2156768_2114799
400716,4,880,N,ML,37.54901,-122.02445,3.37930732788836e-05,1,5eaf1b5f2af318dba22becbafdb987c6,2555262,2535389,3062877,2555262_2535389
400720,4,101,N,ML,37.575964,-122.319373,2.29446992094286e-05,2,794e5cbc338b470e4a0142d5e9ba4e97,1530081,1505941,1035766,1530081_1505941
400723,4,880,S,ML,37.334296,-121.936706,1.67427741920293e-05,1,15209a31c1af42f42989482bd9214f6c,2022355,2156378,2022722,2022355_2156378
400726,4,280,N,ML,37.341729,-122.091188,4.6009057830085e-05,1,fb3761c7cb114cbeccc700693c51806f,2170005,2084204,2268315,2170005_2084204
400727,4,101,S,ML,38.057889,-122.531097,0.0016189690471255,2,d40979191ebdacbc403172ba8e794a25,5019481,5008196,8028039,5019481_5008196
400728,4,80,E,ML,37.866567,-122.303586,2.17229557420908e-05,2,d11ea9e4b5c108bbe96ff03ce08d24f1,2598454,2580570,3138965,2598454_2580570
