line_name,description,total_boarding,total_hour_cap,tm2_mode,line_mode,headway,fare_system
3_BG_162_AM_d0_s418,San Francisco - Tiburon Ferry,0,62.5,103,u,240.0,14
4_tri-delta_524_AM_d0_s1591,Antioch / Oakley,0,47.25,44,v,80.0,37
4_tri-delta_524_AM_d1_s1592,Antioch / Oakley,0,47.25,44,v,80.0,37
4_tri-delta_525_AM_d0_s1601,Pittsburg BART / Kaiser Deer Valley,0,94.5,44,v,40.0,37
4_tri-delta_525_AM_d1_s1602,Pittsburg BART / Kaiser Deer Valley,0,126.0,44,v,30.0,37
4_tri-delta_526_AM_d0_s1589,LMC / Pittsburg,0,180.0,44,v,21.0,37
4_tri-delta_526_AM_d1_s1590,LMC / Pittsburg,0,180.0,44,v,21.0,37
4_tri-delta_527_AM_d0_s1603,Pittsburg BART / Bay Point,0,63.0,44,v,60.0,37
4_tri-delta_528_AM_d0_s1593,Antioch / Brentwood,0,47.25,44,v,80.0,37
4_tri-delta_528_AM_d1_s1594,Antioch / Brentwood,0,47.25,44,v,80.0,37
4_tri-delta_529_AM_d0_s1595,Antioch / Brentwood,0,47.25,44,v,80.0,37
4_tri-delta_529_AM_d1_s1597,Antioch / Brentwood,0,47.25,44,v,80.0,37
4_tri-delta_530_AM_d0_s1581,Express Bart / Brentwood,0,94.5,44,v,40.0,36
4_tri-delta_530_AM_d1_s1582,Express Bart / Brentwood,0,111.17647058823529,44,v,34.0,36
4_tri-delta_531_AM_d0_s1585,Pittsburg BART / Antioch,0,111.17647058823529,44,v,34.0,37
4_tri-delta_531_AM_d1_s1588,Pittsburg BART / Antioch,0,111.17647058823529,44,v,34.0,37
4_tri-delta_532_AM_d0_s1583,Antioch Deer Valley,0,15.75,44,v,240.0,37
4_tri-delta_533_AM_d0_s1606,Pittsburg BART / Brentwood,0,94.5,44,v,40.0,37
4_tri-delta_533_AM_d1_s1607,Pittsburg BART / Brentwood,0,94.5,44,v,40.0,37
4_tri-delta_534_AM_d0_s1577,Martinez / Pittsburg,0,47.25,44,v,80.0,36
4_tri-delta_534_AM_d1_s1578,Martinez / Pittsburg,0,47.25,44,v,80.0,36
4_tri-delta_535_AM_d0_s1599,Pittsburg BART / Antioch,0,63.0,44,v,60.0,37
4_tri-delta_535_AM_d1_s1600,Pittsburg BART / Antioch,0,78.75,44,v,48.0,37
4_tri-delta_536_AM_d1_s1605,Pittsburg BART / Antioch,0,47.25,44,v,80.0,37
4_tri-delta_537_AM_d0_s1579,Pittsburg / Concord BART,0,94.5,44,v,40.0,36
4_tri-delta_537_AM_d1_s1580,Pittsburg / Concord BART,0,94.5,44,v,40.0,36
5_CE_1_AM_d0_s1,nan,8.54793643951416,400.0,133,b,120.0,1
6_samtrans-ca-us_389_AM_d0_s1156,Southgate/Lakeshire - Gateway/Hickey,0,15.75,24,f,240.0,6
6_samtrans-ca-us_390_AM_d0_s1158,Daly City BART - Linda Mar Park & Ride,0,111.17647058823529,24,f,34.0,6
6_samtrans-ca-us_390_AM_d1_s1157,Daly City BART - Linda Mar Park & Ride,0,126.0,24,f,30.0,6
6_samtrans-ca-us_391_AM_d0_s1165,Colma BART - Linda Mar Park & Ride,0,63.0,24,f,60.0,6
6_samtrans-ca-us_391_AM_d1_s1164,Colma BART - Linda Mar Park & Ride,0,78.75,24,f,48.0,6
6_samtrans-ca-us_392_AM_d0_s1167,Linda Mar Park & Ride - Colma BART,0,47.25,24,f,80.0,6
6_samtrans-ca-us_392_AM_d1_s1166,Linda Mar Park & Ride - Colma BART,0,15.75,24,f,240.0,6
6_samtrans-ca-us_393_AM_d0_s1169,Colma BART - Brunswick/Templeton,0,315.0,24,f,12.0,6
6_samtrans-ca-us_393_AM_d1_s1168,Colma BART - Brunswick/Templeton,0,290.7692307692308,24,f,13.0,6
6_samtrans-ca-us_394_AM_d0_s1170,Lowell/Hanover - Skyline College,0,126.0,24,f,30.0,6
6_samtrans-ca-us_394_AM_d1_s1172,Lowell/Hanover - Skyline College,0,145.3846153846154,24,f,26.0,6
6_samtrans-ca-us_395_AM_d0_s1177,South SF BART - Stonestown/SF State,0,145.3846153846154,24,f,26.0,6
6_samtrans-ca-us_395_AM_d1_s1178,South SF BART - Stonestown/SF State,0,145.3846153846154,24,f,26.0,6
6_samtrans-ca-us_396_AM_d0_s1180,Daly City BART - Colma BART,0,270.0,24,f,14.0,6
6_samtrans-ca-us_396_AM_d1_s1181,Daly City BART - Colma BART,0,270.0,24,f,14.0,6
6_samtrans-ca-us_397_AM_d0_s1184,Airport/Linden - Serramonte Center,0,252.0,24,f,15.0,6
6_samtrans-ca-us_397_AM_d1_s1183,Airport/Linden - Serramonte Center,0,252.0,24,f,15.0,6
6_samtrans-ca-us_398_AM_d0_s1186,Airport/Linden - San Bruno BART,0,126.0,24,f,30.0,6
6_samtrans-ca-us_398_AM_d1_s1185,Airport/Linden - San Bruno BART,0,126.0,24,f,30.0,6
6_samtrans-ca-us_399_AM_d0_s1194,Linda Mar Circulator,0,47.25,24,f,80.0,6
6_samtrans-ca-us_400_AM_d0_s1190,Airtrain - West Manor/Palmetto,0,94.5,24,f,40.0,6
6_samtrans-ca-us_400_AM_d1_s1195,Airtrain - West Manor/Palmetto,0,145.3846153846154,24,f,26.0,6
6_samtrans-ca-us_401_AM_d0_s1198,San Bruno BART - Shelter Creek,0,78.75,24,f,48.0,6
6_samtrans-ca-us_401_AM_d1_s1197,San Bruno BART - Shelter Creek,0,126.0,24,f,30.0,6
6_samtrans-ca-us_402_AM_d1_s1204,Serramonte Center - Terra Nova High,0,31.5,24,f,120.0,6
6_samtrans-ca-us_403_AM_d0_s1214,Linda Mar Park & Ride - Pescadero,0,94.5,24,f,40.0,6
6_samtrans-ca-us_403_AM_d1_s1209,Linda Mar Park & Ride - Pescadero,0,111.17647058823529,24,f,34.0,6
6_samtrans-ca-us_404_AM_d0_s1223,Lacy School - Linda Mar Park & Ride,0,15.75,24,f,240.0,6
6_samtrans-ca-us_405_AM_d1_s1225,Brisbane - Westmoor High,0,15.75,24,f,240.0,6
6_samtrans-ca-us_406_AM_d1_s1227,Los Olivos/Santa Barbara - Ben Franklin School,0,15.75,24,f,240.0,6
6_samtrans-ca-us_407_AM_d0_s1231,5th/El Camino - College of San Mateo,0,126.0,24,f,30.0,6
6_samtrans-ca-us_407_AM_d1_s1232,5th/El Camino - College of San Mateo,0,210.0,24,f,18.0,6
6_samtrans-ca-us_409_AM_d1_s1236,Downtown San Mateo - North San Mateo Loop,0,63.0,24,f,60.0,6
6_samtrans-ca-us_410_AM_d0_s1239,Foster City - Hillsdale Mall,0,63.0,24,f,60.0,6
6_samtrans-ca-us_410_AM_d1_s1237,Foster City - Hillsdale Mall,0,78.75,24,f,48.0,6
6_samtrans-ca-us_411_AM_d0_s1245,San Carlos Caltrain - College of San Mateo,0,94.5,24,f,40.0,6
6_samtrans-ca-us_411_AM_d1_s1248,San Carlos Caltrain - College of San Mateo,0,94.5,24,f,40.0,6
6_samtrans-ca-us_412_AM_d0_s1254,Redwood City Caltrain - Florence/17th loop,0,63.0,24,f,60.0,6
6_samtrans-ca-us_412_AM_d1_s1253,Redwood City Caltrain - Florence/17th loop,0,63.0,24,f,60.0,6
6_samtrans-ca-us_413_AM_d0_s1256,Cordilleras Ctr - Redwood City Transit Ctr,0,15.75,24,f,240.0,6
6_samtrans-ca-us_413_AM_d1_s1258,Cordilleras Ctr - Redwood City Transit Ctr,0,15.75,24,f,240.0,6
6_samtrans-ca-us_414_AM_d0_s1260,Redwood City Transit Ctr - Canada College,0,126.0,24,f,30.0,6
6_samtrans-ca-us_414_AM_d1_s1259,Redwood City Transit Ctr - Canada College,0,157.5,24,f,24.0,6
6_samtrans-ca-us_415_AM_d0_s1262,Redwood City Transit Ctr - Alameda/Woodside,0,145.3846153846154,24,f,26.0,6
6_samtrans-ca-us_415_AM_d1_s1261,Redwood City Transit Ctr - Alameda/Woodside,0,126.0,24,f,30.0,6
6_samtrans-ca-us_416_AM_d0_s1265,Redwood City Transit Ctr - Florence/17th,0,63.0,24,f,60.0,6
6_samtrans-ca-us_416_AM_d1_s1264,Redwood City Transit Ctr - Florence/17th,0,63.0,24,f,60.0,6
6_samtrans-ca-us_417_AM_d1_s1267,Serramonte Center - South City High,0,31.5,24,f,120.0,6
6_samtrans-ca-us_418_AM_d0_s1269,Purdue/Fordham - Stanford Mall,0,78.75,24,f,48.0,6
6_samtrans-ca-us_418_AM_d1_s1268,Purdue/Fordham - Stanford Mall,0,63.0,24,f,60.0,6
6_samtrans-ca-us_419_AM_d0_s1274,Onetta Harris Ctr - Stanford Mall,0,222.35294117647058,24,f,17.0,6
6_samtrans-ca-us_419_AM_d1_s1275,Onetta Harris Ctr - Stanford Mall,0,222.35294117647058,24,f,17.0,6
6_samtrans-ca-us_420_AM_d0_s1277,Ringwood/Arlington - Monte Rosa/Eastridge,0,31.5,24,f,120.0,6
6_samtrans-ca-us_420_AM_d1_s1278,Ringwood/Arlington - Monte Rosa/Eastridge,0,31.5,24,f,120.0,6
6_samtrans-ca-us_421_AM_d0_s1280,Lipman School - Templeton/Brunswick,0,15.75,24,f,240.0,6
6_samtrans-ca-us_422_AM_d0_s1284,San Francisco - SFO - Hillsdale Mall,0,282.0,24,f,20.0,6
6_samtrans-ca-us_422_AM_d1_s1282,San Francisco - SFO - Hillsdale Mall,3.6825525760650635,268.57142857142856,24,f,21.0,6
6_samtrans-ca-us_423_AM_d0_s1286,SM Med Ctr - Hillsdale - CSM - Half Moon Bay,0,75.0,24,f,60.0,6
6_samtrans-ca-us_423_AM_d1_s1287,SM Med Ctr - Hillsdale - CSM - Half Moon Bay,0,56.25,24,f,80.0,6
6_samtrans-ca-us_424_AM_d0_s1290,San Mateo Caltrain - San Carlos Caltrain,0,93.75,24,f,48.0,6
6_samtrans-ca-us_424_AM_d1_s1291,San Mateo Caltrain - San Carlos Caltrain,0,75.0,24,f,60.0,6
6_samtrans-ca-us_425_AM_d0_s1293,Redwood City Transit Cente - Bayshore/Donohoe,0,300.0,24,f,15.0,6
6_samtrans-ca-us_425_AM_d1_s1292,Redwood City Transit Cente - Bayshore/Donohoe,0,281.25,24,f,16.0,6
6_samtrans-ca-us_427_AM_d0_s1296,El Camino High - Warwick/Christen,0,47.25,24,f,80.0,6
6_samtrans-ca-us_428_AM_d1_s1300,Hillside/Grove - Alta Loma School,0,15.75,24,f,240.0,6
6_samtrans-ca-us_429_AM_d1_s1305,Safe Harbor Shelter,0,78.75,24,f,48.0,6
6_samtrans-ca-us_430_AM_d0_s1308,Alta Loma School - Hazelwood/Kenwood,0,15.75,24,f,240.0,6
6_samtrans-ca-us_432_AM_d0_s1312,San Bruno BART - Redwood City Transit Ctr,3.2295645475387573,23.5,24,f,240.0,6
6_samtrans-ca-us_432_AM_d1_s1313,San Bruno BART - Redwood City Transit Ctr,6.20138880610466,94.0,24,f,60.0,6
6_samtrans-ca-us_434_AM_d0_s1315,Burlingame School - Carolan (Burlingame Caltrain),0,31.5,24,f,120.0,6
6_samtrans-ca-us_435_AM_d1_s1319,Airport/San Bruno - Terra Nova High,0,15.75,24,f,240.0,6
6_samtrans-ca-us_436_AM_d1_s1320,Peninsula/Humboldt - Borel MS,0,31.5,24,f,120.0,6
6_samtrans-ca-us_437_AM_d0_s1324,Bowditch School - Hillsdale/Norfolk,0,15.75,24,f,240.0,6
6_samtrans-ca-us_438_AM_d1_s1326,Clark/El Camino - Borel MS,0,15.75,24,f,240.0,6
6_samtrans-ca-us_439_AM_d1_s1329,Edgewater/Beach Park - Hillsdale High,0,15.75,24,f,240.0,6
6_samtrans-ca-us_440_AM_d0_s1330,Borel School - Polhemus/Paul Scannell,0,15.75,24,f,240.0,6
6_samtrans-ca-us_441_AM_d1_s1333,Hillsdale/Norfolk - Aragon High,0,31.5,24,f,120.0,6
6_samtrans-ca-us_442_AM_d1_s1336,Ralston School - Bridge/Bowsprit via Chula Vista,0,63.0,24,f,60.0,6
6_samtrans-ca-us_443_AM_d1_s1339,Hillsdale - Alameda & Ralston,0,15.75,24,f,240.0,6
6_samtrans-ca-us_444_AM_d1_s1343,Bridge/Bowsprit - Ralston School,0,47.25,24,f,80.0,6
6_samtrans-ca-us_445_AM_d1_s1345,Hiller/Wessex - Ralston School,0,47.25,24,f,80.0,6
6_samtrans-ca-us_446_AM_d1_s1347,Malborough/Dumbarton - Selby Lane School,0,15.75,24,f,240.0,6
6_samtrans-ca-us_447_AM_d1_s1349,"G" & Industrial - Clifford School,0,15.75,24,f,240.0,6
6_samtrans-ca-us_448_AM_d0_s1351,Kennedy MS - Florence/17th,0,15.75,24,f,240.0,6
6_samtrans-ca-us_448_AM_d1_s1354,Kennedy MS - Florence/17th,0,63.0,24,f,60.0,6
6_samtrans-ca-us_450_AM_d1_s1357,Bay/Marsh - Hillview School,0,15.75,24,f,240.0,6
6_samtrans-ca-us_451_AM_d1_s1358,Bay/Menlo Oaks - Hillview School,0,31.5,24,f,120.0,6
6_samtrans-ca-us_452_AM_d1_s1361,Middlefield/Lane - Hillview School,0,15.75,24,f,240.0,6
6_samtrans-ca-us_453_AM_d0_s1365,Ormondale School - La Honda/Grandview,0,15.75,24,f,240.0,6
6_samtrans-ca-us_454_AM_d0_s1367,Florence/17th - Indian Crossing/Alpine,0,15.75,24,f,240.0,6
6_samtrans-ca-us_455_AM_d0_s1369,Woodside High - Portola Valley,0,15.75,24,f,240.0,6
6_samtrans-ca-us_456_AM_d1_s1371,Bay/Marsh - Encinal School,0,15.75,24,f,240.0,6
6_samtrans-ca-us_458_AM_d0_s1374,Redwood City Caltrain - Ralston/Alameda,0,15.75,24,f,240.0,6
6_samtrans-ca-us_459_AM_d0_s1377,Daly City BART - Palo Alto Transit Ctr,188.6984987258911,376.0,24,f,15.0,6
6_samtrans-ca-us_459_AM_d1_s1379,Daly City BART - Palo Alto Transit Ctr,285.2899115681648,376.0,24,f,15.0,6
6_samtrans-ca-us_460_AM_d0_s1391,Flex Route Pacifica,0,78.75,24,f,48.0,6
6_samtrans-ca-us_461_AM_d0_s1392,San Carlos Flex Route,0,63.0,24,f,60.0,6
6_samtrans-ca-us_462_AM_d0_s1395,SF - SFO - Redwood City Transit Ctr EXPPRESS,0,56.25,80,g,80.0,6
6_samtrans-ca-us_463_AM_d0_s1396,South SF Shuttle,0,63.0,24,f,60.0,6
7__263_AM_d0_s723,Shopping Express,0,22.5,13,o,120.0,22
7__264_AM_d0_s740,Line Y,0,135.0,13,o,20.0,22
7__265_AM_d0_s715,Line P,0,270.0,13,o,10.0,22
7__266_AM_d0_s703,Medical Center,0,207.69230769230768,13,o,13.0,22
7__267_AM_d0_s685,1050 Arastradero,0,103.84615384615384,13,o,26.0,22
7__268_AM_d0_s736,Line X,0,135.0,13,o,20.0,22
7__269_AM_d0_s722,Line S,0,45.0,13,o,60.0,22
7__270_AM_d0_s686,Line AE-F,0,45.0,13,o,60.0,22
7__271_AM_d0_s720,Research Park,0,135.0,13,o,20.0,22
7__272_AM_d0_s696,Line C,0,103.84615384615384,13,o,26.0,22
7__274_AM_d0_s742,Line Y - Limited Service AM,0,112.5,13,o,24.0,22
7__275_AM_d0_s738,Line X - Limited Service AM,0,112.5,13,o,24.0,22
7__276_AM_d0_s699,Line C Limited,0,56.25,13,o,48.0,22
7__279_AM_d0_s704,Medical Center: Holiday,0,225.0,13,o,12.0,22
7__280_AM_d0_s737,Line X - Express Service,0,128.57142857142858,13,o,21.0,22
7__282_AM_d0_s688,Bohannon,0,112.5,13,o,24.0,22
7__283_AM_d0_s729,SUMC - TECH Park and Ride Shuttle,0,150.0,13,o,18.0,22
7__286_AM_d0_s734,Line W,0,128.57142857142858,13,o,21.0,22
7__287_AM_d0_s702,Hospital: Direct,0,337.5,13,o,8.0,22
7__288_AM_d0_s731,VA Tram,0,103.84615384615384,13,o,26.0,22
7__289_AM_d0_s718,Patient Tram,0,540.0,13,o,5.0,22
7__290_AM_d0_s726,SLAC Shuttle,0,79.41176470588235,13,o,34.0,22
99_533_259_AM_d0_s677,East Bayshore,0,112.5,16,o,24.0,21
99_533_260_AM_d0_s680,East Whisman AM,0,128.57142857142858,16,o,21.0,21
99_533_262_AM_d0_s673,West Bayshore,0,112.5,16,o,24.0,21
pnr_Alameda Main_SF Ferry_acc_AM,Alameda Main_SF Ferry,0,111.1111111111111,11,p,1.08,99
pnr_Alameda Main_SF Ferry_egr_AM,Alameda Main_SF Ferry,0,555555.5555555555,11,p,1.08,99
pnr_Alder_SCVTA LRT_acc_AM,Alder_SCVTA LRT,0,68.96551724137932,11,p,0.87,99
pnr_Alder_SCVTA LRT_egr_AM,Alder_SCVTA LRT,0,689655.1724137932,11,p,0.87,99
pnr_Alum Rock_SCVTA LRT_acc_AM,Alum Rock_SCVTA LRT,0,27.52293577981651,11,p,2.18,99
pnr_Alum Rock_SCVTA LRT_egr_AM,Alum Rock_SCVTA LRT,0,275229.3577981651,11,p,2.18,99
pnr_Ashby_BART_acc_AM,Ashby_BART,0,206.89655172413794,11,p,0.58,99
pnr_Ashby_BART_egr_AM,Ashby_BART,0,1034482.7586206897,11,p,0.58,99
pnr_Bascom_SCVTA LRT_acc_AM,Bascom_SCVTA LRT,0,28.037383177570092,11,p,2.14,99
pnr_Bascom_SCVTA LRT_egr_AM,Bascom_SCVTA LRT,0,280373.8317757009,11,p,2.14,99
pnr_BayFair_BART_acc_AM,BayFair_BART,0,461.53846153846155,11,p,0.78,99
pnr_BayFair_BART_egr_AM,BayFair_BART,0,769230.7692307692,11,p,0.78,99
pnr_Bayshore_Caltrain_acc_AM,Bayshore_Caltrain,0,9.493670886075948,11,p,6.32,99
pnr_Bayshore_Caltrain_egr_AM,Bayshore_Caltrain,0,94936.70886075949,11,p,6.32,99
pnr_Belmont_Caltrain_acc_AM,Belmont_Caltrain,0,96.7741935483871,11,p,0.62,99
pnr_Belmont_Caltrain_egr_AM,Belmont_Caltrain,0,967741.935483871,11,p,0.62,99
pnr_Berkeley_Capitol_acc_AM,Berkeley_Capitol,0,86.95652173913044,11,p,0.69,99
pnr_Berkeley_Capitol_egr_AM,Berkeley_Capitol,0,869565.2173913044,11,p,0.69,99
pnr_Blossom Hill_Caltrain_acc_AM,Blossom Hill_Caltrain,0,107.14285714285714,11,p,0.56,99
pnr_Blossom Hill_Caltrain_egr_AM,Blossom Hill_Caltrain,0,1071428.5714285714,11,p,0.56,99
pnr_Blossom Hill_SCVTA LRT_acc_AM,Blossom Hill_SCVTA LRT,0,120.0,11,p,1.0,99
pnr_Blossom Hill_SCVTA LRT_egr_AM,Blossom Hill_SCVTA LRT,0,600000.0,11,p,1.0,99
pnr_Branham_SCVTA LRT_acc_AM,Branham_SCVTA LRT,0,67.41573033707866,11,p,0.89,99
pnr_Branham_SCVTA LRT_egr_AM,Branham_SCVTA LRT,0,674157.3033707865,11,p,0.89,99
pnr_Burlingame_Caltrain_acc_AM,Burlingame_Caltrain,0,17.24137931034483,11,p,3.48,99
pnr_Burlingame_Caltrain_egr_AM,Burlingame_Caltrain,0,172413.7931034483,11,p,3.48,99
pnr_California Ave_Caltrain_acc_AM,California Ave_Caltrain,0,42.25352112676057,11,p,1.42,99
pnr_California Ave_Caltrain_egr_AM,California Ave_Caltrain,0,422535.21126760566,11,p,1.42,99
pnr_Capitol_Caltrain_acc_AM,Capitol_Caltrain,0,95.23809523809524,11,p,0.63,99
pnr_Capitol_Caltrain_egr_AM,Capitol_Caltrain,0,952380.9523809524,11,p,0.63,99
pnr_Capitol_SCVTA LRT_acc_AM,Capitol_SCVTA LRT,0,236.8421052631579,11,p,0.76,99
pnr_Capitol_SCVTA LRT_egr_AM,Capitol_SCVTA LRT,0,789473.6842105263,11,p,0.76,99
pnr_Castro Valley_BART_acc_AM,Castro Valley_BART,0,319.1489361702128,11,p,0.94,99
pnr_Castro Valley_BART_egr_AM,Castro Valley_BART,0,638297.8723404256,11,p,0.94,99
pnr_Coliseum_BART_acc_AM,Coliseum_BART,0,285.7142857142857,11,p,0.63,99
pnr_Coliseum_BART_egr_AM,Coliseum_BART,0,952380.9523809524,11,p,0.63,99
pnr_Coliseum_Capitol_acc_AM,Coliseum_Capitol,0,8.746355685131196,11,p,6.86,99
pnr_Coliseum_Capitol_egr_AM,Coliseum_Capitol,0,87463.55685131195,11,p,6.86,99
pnr_Colma_BART_acc_AM,Colma_BART,0,511.3636363636364,11,p,1.76,99
pnr_Colma_BART_egr_AM,Colma_BART,0,340909.0909090909,11,p,1.76,99
pnr_Concord_BART_acc_AM,Concord_BART,0,727.2727272727273,11,p,0.66,99
pnr_Concord_BART_egr_AM,Concord_BART,0,909090.9090909091,11,p,0.66,99
pnr_Cottle_SCVTA LRT_acc_AM,Cottle_SCVTA LRT,0,105.26315789473685,11,p,1.14,99
pnr_Cottle_SCVTA LRT_egr_AM,Cottle_SCVTA LRT,0,526315.7894736843,11,p,1.14,99
pnr_Curtner_SCVTA LRT_acc_AM,Curtner_SCVTA LRT,0,111.1111111111111,11,p,0.54,99
pnr_Curtner_SCVTA LRT_egr_AM,Curtner_SCVTA LRT,0,1111111.111111111,11,p,0.54,99
pnr_Daly City_BART_acc_AM,Daly City_BART,0,556.7010309278351,11,p,0.97,99
pnr_Daly City_BART_egr_AM,Daly City_BART,0,618556.7010309278,11,p,0.97,99
pnr_Dublin/Pleasanton_BART_acc_AM,Dublin/Pleasanton_BART,0,800.0,11,p,1.8,99
pnr_Dublin/Pleasanton_BART_egr_AM,Dublin/Pleasanton_BART,0,333333.3333333333,11,p,1.8,99
pnr_El Cerrito Plaza_BART_acc_AM,El Cerrito Plaza_BART,0,300.0,11,p,0.2,99
pnr_El Cerrito Plaza_BART_egr_AM,El Cerrito Plaza_BART,0,3000000.0,11,p,0.2,99
pnr_El Cerrito del Norte_BART_acc_AM,El Cerrito del Norte_BART,0,640.0,11,p,0.75,99
pnr_El Cerrito del Norte_BART_egr_AM,El Cerrito del Norte_BART,0,800000.0,11,p,0.75,99
pnr_Emeryville_Capitol_acc_AM,Emeryville_Capitol,0,31.25,11,p,1.92,99
pnr_Emeryville_Capitol_egr_AM,Emeryville_Capitol,0,312500.0,11,p,1.92,99
pnr_Fremont_ACE_acc_AM,Fremont_ACE,0,29.702970297029704,11,p,2.02,99
pnr_Fremont_ACE_egr_AM,Fremont_ACE,0,297029.702970297,11,p,2.02,99
pnr_Fremont_BART_acc_AM,Fremont_BART,0,591.5492957746479,11,p,0.71,99
pnr_Fremont_BART_egr_AM,Fremont_BART,0,845070.4225352113,11,p,0.71,99
pnr_Fremont_Capitol_acc_AM,Fremont_Capitol,0,40.816326530612244,11,p,1.47,99
pnr_Fremont_Capitol_egr_AM,Fremont_Capitol,0,408163.2653061225,11,p,1.47,99
pnr_Fruitvale_BART_acc_AM,Fruitvale_BART,0,300.0,11,p,0.4,99
pnr_Fruitvale_BART_egr_AM,Fruitvale_BART,0,1500000.0,11,p,0.4,99
pnr_Gilroy_Caltrain_acc_AM,Gilroy_Caltrain,0,115.38461538461539,11,p,0.52,99
pnr_Gilroy_Caltrain_egr_AM,Gilroy_Caltrain,0,1153846.1538461538,11,p,0.52,99
pnr_Glen Park_BART_acc_AM,Glen Park_BART,0,89.55223880597015,11,p,0.67,99
pnr_Glen Park_BART_egr_AM,Glen Park_BART,0,895522.3880597014,11,p,0.67,99
pnr_Great America_ACE_acc_AM,Great America_ACE,0,23.25581395348837,11,p,2.58,99
pnr_Great America_ACE_egr_AM,Great America_ACE,0,232558.13953488372,11,p,2.58,99
pnr_Great America_Capitol_acc_AM,Great America_Capitol,0,43.7956204379562,11,p,1.37,99
pnr_Great America_Capitol_egr_AM,Great America_Capitol,0,437956.204379562,11,p,1.37,99
pnr_Great Mall_SCVTA LRT_acc_AM,Great Mall_SCVTA LRT,0,23.25581395348837,11,p,2.58,99
pnr_Great Mall_SCVTA LRT_egr_AM,Great Mall_SCVTA LRT,0,232558.13953488372,11,p,2.58,99
pnr_Harbor Bay_SF Ferry_acc_AM,Harbor Bay_SF Ferry,0,62.5,11,p,0.96,99
pnr_Harbor Bay_SF Ferry_egr_AM,Harbor Bay_SF Ferry,0,625000.0,11,p,0.96,99
pnr_Hayward Park_Caltrain_acc_AM,Hayward Park_Caltrain,0,52.631578947368425,11,p,1.14,99
pnr_Hayward Park_Caltrain_egr_AM,Hayward Park_Caltrain,0,526315.7894736843,11,p,1.14,99
pnr_Hayward_BART_acc_AM,Hayward_BART,0,391.30434782608694,11,p,0.92,99
pnr_Hayward_BART_egr_AM,Hayward_BART,0,652173.9130434783,11,p,0.92,99
pnr_Hayward_Capitol_acc_AM,Hayward_Capitol,0,17.49271137026239,11,p,3.43,99
pnr_Hayward_Capitol_egr_AM,Hayward_Capitol,0,174927.1137026239,11,p,3.43,99
pnr_Hillsdale_Caltrain_acc_AM,Hillsdale_Caltrain,0,115.38461538461539,11,p,0.52,99
pnr_Hillsdale_Caltrain_egr_AM,Hillsdale_Caltrain,0,1153846.1538461538,11,p,0.52,99
pnr_Hostetter_SCVTA LRT_acc_AM,Hostetter_SCVTA LRT,0,25.0,11,p,2.4,99
pnr_Hostetter_SCVTA LRT_egr_AM,Hostetter_SCVTA LRT,0,250000.0,11,p,2.4,99
pnr_Jack London Square_Capitol_acc_AM,Jack London Square_Capitol,0,303.03030303030306,11,p,0.99,99
pnr_Jack London Square_Capitol_egr_AM,Jack London Square_Capitol,0,606060.6060606061,11,p,0.99,99
pnr_Lafayette_BART_acc_AM,Lafayette_BART,0,409.09090909090907,11,p,0.44,99
pnr_Lafayette_BART_egr_AM,Lafayette_BART,0,1363636.3636363635,11,p,0.44,99
pnr_Lake Merritt_BART_acc_AM,Lake Merritt_BART,0,109.09090909090908,11,p,0.55,99
pnr_Lake Merritt_BART_egr_AM,Lake Merritt_BART,0,1090909.0909090908,11,p,0.55,99
pnr_Larkspur_SMART_acc_AM,Larkspur_SMART,0,11.009174311926605,11,p,5.45,99
pnr_Larkspur_SMART_egr_AM,Larkspur_SMART,0,110091.74311926604,11,p,5.45,99
pnr_Lawrence_Caltrain_acc_AM,Lawrence_Caltrain,0,30.456852791878173,11,p,1.97,99
pnr_Lawrence_Caltrain_egr_AM,Lawrence_Caltrain,0,304568.52791878174,11,p,1.97,99
pnr_Livermore_ACE_acc_AM,Livermore_ACE,0,50.847457627118644,11,p,1.18,99
pnr_Livermore_ACE_egr_AM,Livermore_ACE,0,508474.57627118647,11,p,1.18,99
pnr_MacArthur_BART_acc_AM,MacArthur_BART,0,143.7125748502994,11,p,1.67,99
pnr_MacArthur_BART_egr_AM,MacArthur_BART,0,359281.43712574855,11,p,1.67,99
pnr_Martinez_Capitol_acc_AM,Martinez_Capitol,0,34.09090909090909,11,p,1.76,99
pnr_Martinez_Capitol_egr_AM,Martinez_Capitol,0,340909.0909090909,11,p,1.76,99
pnr_Menlo Park_Caltrain_acc_AM,Menlo Park_Caltrain,0,38.70967741935484,11,p,1.55,99
pnr_Menlo Park_Caltrain_egr_AM,Menlo Park_Caltrain,0,387096.77419354836,11,p,1.55,99
pnr_Millbrae_BART_acc_AM,Millbrae_BART,0,769.2307692307693,11,p,1.95,99
pnr_Millbrae_BART_egr_AM,Millbrae_BART,0,307692.3076923077,11,p,1.95,99
pnr_Millbrae_Caltrain_acc_AM,Millbrae_Caltrain,0,47.24409448818898,11,p,1.27,99
pnr_Millbrae_Caltrain_egr_AM,Millbrae_Caltrain,0,472440.94488188974,11,p,1.27,99
pnr_Milpitas_SCVTA LRT_acc_AM,Milpitas_SCVTA LRT,0,68.96551724137932,11,p,0.87,99
pnr_Milpitas_SCVTA LRT_egr_AM,Milpitas_SCVTA LRT,0,689655.1724137932,11,p,0.87,99
